topic_id,post_number,post_id,date,topic_title,category,reply_to_user,word_count,post_url,fetched_at
128075,4,2082514,2016-12-20,Ranking Burgundy vintages from the 90s,WINE TALK,,64,https://www.wineberserkers.com/t/ranking-burgundy-vintages-from-the-90s/128075/4,2026-05-07T05:32:02+00:00
128110,54,2084761,2016-12-23,Best (and worst) blind tasting stories . . .,WINE TALK,,197,https://www.wineberserkers.com/t/best-and-worst-blind-tasting-stories/128110/54,2026-05-07T05:32:02+00:00
128159,2,2084266,2016-12-23,N Rhone blending question,WINE TALK,,266,https://www.wineberserkers.com/t/n-rhone-blending-question/128159/2,2026-05-07T05:32:02+00:00
128797,16,2099305,2017-01-13,Paul Jaboulet Hermitage La Chapelle question,WINE TALK,,98,https://www.wineberserkers.com/t/paul-jaboulet-hermitage-la-chapelle-question/128797/16,2026-05-07T05:32:02+00:00
128859,6,2099303,2017-01-13,TN: 2012 Domaine Pierre Gelin Fixin 1er Cru Clos Napoleon,WINE TALK,,26,https://www.wineberserkers.com/t/tn-2012-domaine-pierre-gelin-fixin-1er-cru-clos-napoleon/128859/6,2026-05-07T05:32:02+00:00
128894,5,2099302,2017-01-13,TN: Jaboulet Hermitage LaChapelle '89...(short/boring),WINE TALK,,12,https://www.wineberserkers.com/t/tn-jaboulet-hermitage-lachapelle-89-short-boring/128894/5,2026-05-07T05:32:02+00:00
128997,5,2101872,2017-01-17,TNR: 2013 Spottswoode Cabernet Sauvignon Estate,WINE TALK,,43,https://www.wineberserkers.com/t/tnr-2013-spottswoode-cabernet-sauvignon-estate/128997/5,2026-05-07T05:32:02+00:00
129149,15,2104656,2017-01-20,Comments on these three wines?,WINE TALK,,20,https://www.wineberserkers.com/t/comments-on-these-three-wines/129149/15,2026-05-07T05:32:02+00:00
129441,4,2109051,2017-01-25,17 year old Sauvignon Blanc,WINE TALK,,30,https://www.wineberserkers.com/t/17-year-old-sauvignon-blanc/129441/4,2026-05-07T05:32:02+00:00
129949,10,2121935,2017-02-09,Birth Year Wine Recommendation - 1985,WINE TALK,,231,https://www.wineberserkers.com/t/birth-year-wine-recommendation-1985/129949/10,2026-05-07T05:32:02+00:00
131233,5,2148067,2017-03-18,TN: 2014 Domaine Pierre Guillemot Savigny-lès-Beaune 1er Cru Narbantons,WINE TALK,,50,https://www.wineberserkers.com/t/tn-2014-domaine-pierre-guillemot-savigny-les-beaune-1er-cru-narbantons/131233/5,2026-05-07T05:32:02+00:00
131446,18,2152383,2017-03-24,Thoughts on 2013 Bordeaux?,WINE TALK,,52,https://www.wineberserkers.com/t/thoughts-on-2013-bordeaux/131446/18,2026-05-07T05:32:02+00:00
131446,21,2152452,2017-03-25,Thoughts on 2013 Bordeaux?,WINE TALK,,51,https://www.wineberserkers.com/t/thoughts-on-2013-bordeaux/131446/21,2026-05-07T05:32:02+00:00
131670,3,2157863,2017-04-03,A very modest saturday burg,WINE TALK,,23,https://www.wineberserkers.com/t/a-very-modest-saturday-burg/131670/3,2026-05-07T05:32:02+00:00
131723,4,2157861,2017-04-03,Napa suggestions (cycling and wine),WINE TALK,,12,https://www.wineberserkers.com/t/napa-suggestions-cycling-and-wine/131723/4,2026-05-07T05:32:02+00:00
131664,5,2158257,2017-04-04,2010 Guillemot Savigny-les-Beaune Blanc ‘Dessus les Gollardes’,WINE TALK,,85,https://www.wineberserkers.com/t/2010-guillemot-savigny-les-beaune-blanc-dessus-les-gollardes/131664/5,2026-05-07T05:32:02+00:00
132092,4,2165509,2017-04-16,TN: 1990 Pothier Rieusset Pommard Les Rugiens,WINE TALK,,16,https://www.wineberserkers.com/t/tn-1990-pothier-rieusset-pommard-les-rugiens/132092/4,2026-05-07T05:32:02+00:00
132293,114,2174220,2017-05-01,Post-Premox: A Quiet Revolution in the Côte de Beaune,WINE TALK,,147,https://www.wineberserkers.com/t/post-premox-a-quiet-revolution-in-the-cote-de-beaune/132293/114,2026-05-07T05:32:02+00:00
132293,116,2174329,2017-05-01,Post-Premox: A Quiet Revolution in the Côte de Beaune,WINE TALK,,14,https://www.wineberserkers.com/t/post-premox-a-quiet-revolution-in-the-cote-de-beaune/132293/116,2026-05-07T05:32:02+00:00
132293,124,2174693,2017-05-02,Post-Premox: A Quiet Revolution in the Côte de Beaune,WINE TALK,,220,https://www.wineberserkers.com/t/post-premox-a-quiet-revolution-in-the-cote-de-beaune/132293/124,2026-05-07T05:32:02+00:00
132513,2,2174691,2017-05-02,Dujac Rose',WINE TALK,,40,https://www.wineberserkers.com/t/dujac-rose/132513/2,2026-05-07T05:32:02+00:00
132739,27,2182897,2017-05-16,A couple of Days in Napa (The MacDonald Pilgrimage),WINE TALK,,33,https://www.wineberserkers.com/t/a-couple-of-days-in-napa-the-macdonald-pilgrimage/132739/27,2026-05-07T05:32:02+00:00
132769,14,2182898,2017-05-16,"what year did Ponsot change his ""corks""",WINE TALK,,20,https://www.wineberserkers.com/t/what-year-did-ponsot-change-his-corks/132769/14,2026-05-07T05:32:02+00:00
132854,38,2182901,2017-05-16,Ranking 90s California Vintages,WINE TALK,,121,https://www.wineberserkers.com/t/ranking-90s-california-vintages/132854/38,2026-05-07T05:32:02+00:00
133058,9,2186611,2017-05-22,TN:  1996 Lynch Bages and the problem with CT scores,WINE TALK,,89,https://www.wineberserkers.com/t/tn-1996-lynch-bages-and-the-problem-with-ct-scores/133058/9,2026-05-07T05:32:02+00:00
133058,12,2186679,2017-05-22,TN:  1996 Lynch Bages and the problem with CT scores,WINE TALK,,55,https://www.wineberserkers.com/t/tn-1996-lynch-bages-and-the-problem-with-ct-scores/133058/12,2026-05-07T05:32:02+00:00
133222,18,2189946,2017-05-27,Jadot is as good as ever.,WINE TALK,,82,https://www.wineberserkers.com/t/jadot-is-as-good-as-ever/133222/18,2026-05-07T05:32:02+00:00
133241,3,2190256,2017-05-28,TN: 1969 Meursault 1er Cru,WINE TALK,,2,https://www.wineberserkers.com/t/tn-1969-meursault-1er-cru/133241/3,2026-05-07T05:32:02+00:00
133272,22,2191074,2017-05-30,i really like 1970 Bordeaux,WINE TALK,,109,https://www.wineberserkers.com/t/i-really-like-1970-bordeaux/133272/22,2026-05-07T05:32:02+00:00
133272,27,2191206,2017-05-30,i really like 1970 Bordeaux,WINE TALK,,128,https://www.wineberserkers.com/t/i-really-like-1970-bordeaux/133272/27,2026-05-07T05:32:02+00:00
132011,154,2191705,2017-05-31,Lamy tell you about Olivier's '16's and '15's,WINE TALK,,7,https://www.wineberserkers.com/t/lamy-tell-you-about-oliviers-16s-and-15s/132011/154,2026-05-07T05:32:02+00:00
132011,158,2191960,2017-05-31,Lamy tell you about Olivier's '16's and '15's,WINE TALK,,69,https://www.wineberserkers.com/t/lamy-tell-you-about-oliviers-16s-and-15s/132011/158,2026-05-07T05:32:02+00:00
132011,159,2191962,2017-05-31,Lamy tell you about Olivier's '16's and '15's,WINE TALK,,41,https://www.wineberserkers.com/t/lamy-tell-you-about-oliviers-16s-and-15s/132011/159,2026-05-07T05:32:02+00:00
132011,161,2191988,2017-05-31,Lamy tell you about Olivier's '16's and '15's,WINE TALK,,20,https://www.wineberserkers.com/t/lamy-tell-you-about-oliviers-16s-and-15s/132011/161,2026-05-07T05:32:02+00:00
133258,6,2191648,2017-05-31,Keller profile,WINE TALK,,51,https://www.wineberserkers.com/t/keller-profile/133258/6,2026-05-07T05:32:02+00:00
133277,10,2191649,2017-05-31,TN: 1964 Maison Leroy Vosne Romanee,WINE TALK,,89,https://www.wineberserkers.com/t/tn-1964-maison-leroy-vosne-romanee/133277/10,2026-05-07T05:32:02+00:00
133258,9,2192203,2017-06-01,Keller profile,WINE TALK,,16,https://www.wineberserkers.com/t/keller-profile/133258/9,2026-05-07T05:32:02+00:00
133353,8,2192202,2017-06-01,Red Burgundy Grand Crus That Most Need Age,WINE TALK,,32,https://www.wineberserkers.com/t/red-burgundy-grand-crus-that-most-need-age/133353/8,2026-05-07T05:32:02+00:00
133353,15,2192559,2017-06-01,Red Burgundy Grand Crus That Most Need Age,WINE TALK,,12,https://www.wineberserkers.com/t/red-burgundy-grand-crus-that-most-need-age/133353/15,2026-05-07T05:32:02+00:00
133421,4,2194227,2017-06-04,TN: 2002 De Courcel Grand Clos Des Epenots,WINE TALK,,15,https://www.wineberserkers.com/t/tn-2002-de-courcel-grand-clos-des-epenots/133421/4,2026-05-07T05:32:02+00:00
133421,8,2194412,2017-06-04,TN: 2002 De Courcel Grand Clos Des Epenots,WINE TALK,,51,https://www.wineberserkers.com/t/tn-2002-de-courcel-grand-clos-des-epenots/133421/8,2026-05-07T05:32:02+00:00
133443,8,2194414,2017-06-04,1973 MOUTON,WINE TALK,,16,https://www.wineberserkers.com/t/1973-mouton/133443/8,2026-05-07T05:32:02+00:00
124923,45,2195494,2017-06-06,California wine for a British friend.,WINE TALK,,137,https://www.wineberserkers.com/t/california-wine-for-a-british-friend/124923/45,2026-05-07T05:32:02+00:00
133507,52,2196948,2017-06-08,Ridge and oak creep,WINE TALK,,195,https://www.wineberserkers.com/t/ridge-and-oak-creep/133507/52,2026-05-07T05:32:02+00:00
133556,4,2197191,2017-06-08,Eisle Vineyrad Cab 2014,WINE TALK,,23,https://www.wineberserkers.com/t/eisle-vineyrad-cab-2014/133556/4,2026-05-07T05:32:02+00:00
133552,21,2197650,2017-06-09,What does this wine characteristic mean?,WINE TALK,,21,https://www.wineberserkers.com/t/what-does-this-wine-characteristic-mean/133552/21,2026-05-07T05:32:02+00:00
133618,89,2199104,2017-06-12,Graphite and salinity: Experimental results added,WINE TALK,,71,https://www.wineberserkers.com/t/graphite-and-salinity-experimental-results-added/133618/89,2026-05-07T05:32:02+00:00
133618,104,2199268,2017-06-12,Graphite and salinity: Experimental results added,WINE TALK,,27,https://www.wineberserkers.com/t/graphite-and-salinity-experimental-results-added/133618/104,2026-05-07T05:32:02+00:00
133618,109,2199293,2017-06-12,Graphite and salinity: Experimental results added,WINE TALK,,83,https://www.wineberserkers.com/t/graphite-and-salinity-experimental-results-added/133618/109,2026-05-07T05:32:02+00:00
133618,113,2199313,2017-06-12,Graphite and salinity: Experimental results added,WINE TALK,,6,https://www.wineberserkers.com/t/graphite-and-salinity-experimental-results-added/133618/113,2026-05-07T05:32:02+00:00
133033,5,2199995,2017-06-13,Perfect wines,WINE TALK,,20,https://www.wineberserkers.com/t/perfect-wines/133033/5,2026-05-07T05:32:02+00:00
133711,2,2200654,2017-06-14,Hail in Napa?,WINE TALK,,50,https://www.wineberserkers.com/t/hail-in-napa/133711/2,2026-05-07T05:32:02+00:00
133721,2,2201099,2017-06-14,Excellent Monte Bello article,WINE TALK,,8,https://www.wineberserkers.com/t/excellent-monte-bello-article/133721/2,2026-05-07T05:32:02+00:00
133721,6,2201224,2017-06-14,Excellent Monte Bello article,WINE TALK,,28,https://www.wineberserkers.com/t/excellent-monte-bello-article/133721/6,2026-05-07T05:32:02+00:00
133721,7,2201227,2017-06-14,Excellent Monte Bello article,WINE TALK,,2,https://www.wineberserkers.com/t/excellent-monte-bello-article/133721/7,2026-05-07T05:32:02+00:00
133721,9,2201804,2017-06-15,Excellent Monte Bello article,WINE TALK,,85,https://www.wineberserkers.com/t/excellent-monte-bello-article/133721/9,2026-05-07T05:32:02+00:00
133723,21,2201809,2017-06-15,TN: Mugneret Gibourg '06 Clos Vougeot,WINE TALK,,121,https://www.wineberserkers.com/t/tn-mugneret-gibourg-06-clos-vougeot/133723/21,2026-05-07T05:32:02+00:00
133784,175,2205052,2017-06-21,Schrader sold to Constellation,WINE TALK,,82,https://www.wineberserkers.com/t/schrader-sold-to-constellation/133784/175,2026-05-07T05:32:02+00:00
133784,177,2205057,2017-06-21,Schrader sold to Constellation,WINE TALK,,87,https://www.wineberserkers.com/t/schrader-sold-to-constellation/133784/177,2026-05-07T05:32:02+00:00
133784,191,2205790,2017-06-22,Schrader sold to Constellation,WINE TALK,,28,https://www.wineberserkers.com/t/schrader-sold-to-constellation/133784/191,2026-05-07T05:32:02+00:00
133947,38,2208317,2017-06-26,Who are the new up and coming Burgundy producers,WINE TALK,,24,https://www.wineberserkers.com/t/who-are-the-new-up-and-coming-burgundy-producers/133947/38,2026-05-07T05:32:02+00:00
133997,8,2208006,2017-06-26,"TNs: 2000 Ch. Lynch Bages and 1977 Phelps ""Eisele Vineyard"" Cabernet Sauvignon",WINE TALK,,81,https://www.wineberserkers.com/t/tns-2000-ch-lynch-bages-and-1977-phelps-eisele-vineyard-cabernet-sauvignon/133997/8,2026-05-07T05:32:02+00:00
134030,3,2208414,2017-06-26,TN: Pleasant Surprise of the Month,WINE TALK,,14,https://www.wineberserkers.com/t/tn-pleasant-surprise-of-the-month/134030/3,2026-05-07T05:32:02+00:00
134034,12,2208915,2017-06-27,Answers to Champagne quiz #2,WINE TALK,,48,https://www.wineberserkers.com/t/answers-to-champagne-quiz-2/134034/12,2026-05-07T05:32:01+00:00
134040,4,2208690,2017-06-27,TN: Riesling premox?,WINE TALK,,16,https://www.wineberserkers.com/t/tn-riesling-premox/134040/4,2026-05-07T05:32:02+00:00
132631,126,2209243,2017-06-28,Red Burgundy sleepers,WINE TALK,,84,https://www.wineberserkers.com/t/red-burgundy-sleepers/132631/126,2026-05-07T05:32:01+00:00
133727,11,2209256,2017-06-28,TN: Ramble on Rosé,WINE TALK,,18,https://www.wineberserkers.com/t/tn-ramble-on-rose/133727/11,2026-05-07T05:32:01+00:00
134039,10,2209239,2017-06-28,2010 PYCM St Aubin en Remilly,WINE TALK,,180,https://www.wineberserkers.com/t/2010-pycm-st-aubin-en-remilly/134039/10,2026-05-07T05:32:01+00:00
134039,12,2209628,2017-06-28,2010 PYCM St Aubin en Remilly,WINE TALK,,661,https://www.wineberserkers.com/t/2010-pycm-st-aubin-en-remilly/134039/12,2026-05-07T05:32:01+00:00
134039,14,2209683,2017-06-28,2010 PYCM St Aubin en Remilly,WINE TALK,,58,https://www.wineberserkers.com/t/2010-pycm-st-aubin-en-remilly/134039/14,2026-05-07T05:32:01+00:00
134039,16,2209760,2017-06-28,2010 PYCM St Aubin en Remilly,WINE TALK,,81,https://www.wineberserkers.com/t/2010-pycm-st-aubin-en-remilly/134039/16,2026-05-07T05:32:01+00:00
134069,4,2209251,2017-06-28,Eisele ( Arujao ) Vineyard 2014,WINE TALK,,138,https://www.wineberserkers.com/t/eisele-arujao-vineyard-2014/134069/4,2026-05-07T05:32:01+00:00
134039,19,2209895,2017-06-29,2010 PYCM St Aubin en Remilly,WINE TALK,,197,https://www.wineberserkers.com/t/2010-pycm-st-aubin-en-remilly/134039/19,2026-05-07T05:32:01+00:00
134165,23,2211546,2017-07-01,'86 Bordeaux,WINE TALK,,9,https://www.wineberserkers.com/t/86-bordeaux/134165/23,2026-05-07T05:32:01+00:00
134177,2,2211715,2017-07-01,TN: 2012 Mount Eden Vineyards Chardonnay Santa Cruz Mountains,WINE TALK,,15,https://www.wineberserkers.com/t/tn-2012-mount-eden-vineyards-chardonnay-santa-cruz-mountains/134177/2,2026-05-07T05:32:01+00:00
134252,14,2213022,2017-07-04,Who makes your favorite Bourgogne Rouge and why?,WINE TALK,,59,https://www.wineberserkers.com/t/who-makes-your-favorite-bourgogne-rouge-and-why/134252/14,2026-05-07T05:32:01+00:00
134252,24,2213209,2017-07-04,Who makes your favorite Bourgogne Rouge and why?,WINE TALK,,16,https://www.wineberserkers.com/t/who-makes-your-favorite-bourgogne-rouge-and-why/134252/24,2026-05-07T05:32:01+00:00
134282,3,2213941,2017-07-06,Shocked by a 21-year-old WA State Chardonnay,WINE TALK,,48,https://www.wineberserkers.com/t/shocked-by-a-21-year-old-wa-state-chardonnay/134282/3,2026-05-07T05:32:01+00:00
134382,16,2216446,2017-07-10,What to do with an old Sauternes?,WINE TALK,,60,https://www.wineberserkers.com/t/what-to-do-with-an-old-sauternes/134382/16,2026-05-07T05:32:01+00:00
134384,18,2216409,2017-07-10,Greatest Living Monte Bello,WINE TALK,,119,https://www.wineberserkers.com/t/greatest-living-monte-bello/134384/18,2026-05-07T05:32:01+00:00
134386,6,2216352,2017-07-10,"B-Day TNs- 2014 Ramonet Bienvenue Batard Montrachet, 2008 Prum Graacher Himmelreich Aus GK Auction",WINE TALK,,49,https://www.wineberserkers.com/t/b-day-tns-2014-ramonet-bienvenue-batard-montrachet-2008-prum-graacher-himmelreich-aus-gk-auction/134386/6,2026-05-07T05:32:01+00:00
134392,4,2216415,2017-07-10,2013 Burlotto Barolo wines,WINE TALK,,48,https://www.wineberserkers.com/t/2013-burlotto-barolo-wines/134392/4,2026-05-07T05:32:01+00:00
134400,3,2216485,2017-07-10,TNR: DRC Haut Cotes Nuits Blanc,WINE TALK,,19,https://www.wineberserkers.com/t/tnr-drc-haut-cotes-nuits-blanc/134400/3,2026-05-07T05:32:01+00:00
134482,9,2218650,2017-07-13,"TN: Clos Rougeard Poyeux/Breze,Unico,Bertheau,Marcassin,Aubert,Roederer Nature, Roumier.....",WINE TALK,,36,https://www.wineberserkers.com/t/tn-clos-rougeard-poyeux-breze-unico-bertheau-marcassin-aubert-roederer-nature-roumier/134482/9,2026-05-07T05:32:01+00:00
134491,3,2218644,2017-07-13,Guess The California Wine Region,WINE TALK,,4,https://www.wineberserkers.com/t/guess-the-california-wine-region/134491/3,2026-05-07T05:32:01+00:00
134514,3,2219232,2017-07-14,Chinese Laborers Built Sonoma's Wineries,WINE TALK,,20,https://www.wineberserkers.com/t/chinese-laborers-built-sonomas-wineries/134514/3,2026-05-07T05:32:01+00:00
134517,14,2219332,2017-07-14,What's The Oldest Bottle In Your Cellar?,WINE TALK,,15,https://www.wineberserkers.com/t/whats-the-oldest-bottle-in-your-cellar/134517/14,2026-05-07T05:32:01+00:00
134518,2,2219343,2017-07-14,NYTimes: Asimov on Montepulciano d'Abruzzo,WINE TALK,,80,https://www.wineberserkers.com/t/nytimes-asimov-on-montepulciano-dabruzzo/134518/2,2026-05-07T05:32:01+00:00
134518,8,2219707,2017-07-14,NYTimes: Asimov on Montepulciano d'Abruzzo,WINE TALK,,79,https://www.wineberserkers.com/t/nytimes-asimov-on-montepulciano-dabruzzo/134518/8,2026-05-07T05:32:01+00:00
134518,10,2219759,2017-07-15,NYTimes: Asimov on Montepulciano d'Abruzzo,WINE TALK,,33,https://www.wineberserkers.com/t/nytimes-asimov-on-montepulciano-dabruzzo/134518/10,2026-05-07T05:32:01+00:00
134561,6,2220439,2017-07-16,2005 clos st jean cdp,WINE TALK,,7,https://www.wineberserkers.com/t/2005-clos-st-jean-cdp/134561/6,2026-05-07T05:32:01+00:00
134567,3,2220695,2017-07-16,TNs: 1980 BV PR and 1996 Pahlmeyer Merlot,WINE TALK,,54,https://www.wineberserkers.com/t/tns-1980-bv-pr-and-1996-pahlmeyer-merlot/134567/3,2026-05-07T05:32:01+00:00
134550,66,2221125,2017-07-17,Wine storage in Minneapolis,WINE TALK,,40,https://www.wineberserkers.com/t/wine-storage-in-minneapolis/134550/66,2026-05-07T05:32:01+00:00
134596,2,2221259,2017-07-17,TN: A White & A Rose...(short/boring),WINE TALK,,13,https://www.wineberserkers.com/t/tn-a-white-a-rose-short-boring/134596/2,2026-05-07T05:32:01+00:00
113769,12,2222780,2017-07-19,"TN:  99 Damoy Cdb, 11 Colin-Morey BBM",WINE TALK,,35,https://www.wineberserkers.com/t/tn-99-damoy-cdb-11-colin-morey-bbm/113769/12,2026-05-07T05:32:01+00:00
134646,15,2222761,2017-07-19,DRC oak regime?,WINE TALK,,2,https://www.wineberserkers.com/t/drc-oak-regime/134646/15,2026-05-07T05:31:27+00:00
134649,5,2222515,2017-07-19,TN: 1999 Château Rayas Châteauneuf-du-Pape Reserve,WINE TALK,,44,https://www.wineberserkers.com/t/tn-1999-chateau-rayas-chateauneuf-du-pape-reserve/134649/5,2026-05-07T05:32:01+00:00
134649,10,2222775,2017-07-19,TN: 1999 Château Rayas Châteauneuf-du-Pape Reserve,WINE TALK,,124,https://www.wineberserkers.com/t/tn-1999-chateau-rayas-chateauneuf-du-pape-reserve/134649/10,2026-05-07T05:32:01+00:00
134482,15,2223009,2017-07-20,"TN: Clos Rougeard Poyeux/Breze,Unico,Bertheau,Marcassin,Aubert,Roederer Nature, Roumier.....",WINE TALK,,30,https://www.wineberserkers.com/t/tn-clos-rougeard-poyeux-breze-unico-bertheau-marcassin-aubert-roederer-nature-roumier/134482/15,2026-05-07T05:32:01+00:00
134482,16,2223010,2017-07-20,"TN: Clos Rougeard Poyeux/Breze,Unico,Bertheau,Marcassin,Aubert,Roederer Nature, Roumier.....",WINE TALK,,56,https://www.wineberserkers.com/t/tn-clos-rougeard-poyeux-breze-unico-bertheau-marcassin-aubert-roederer-nature-roumier/134482/16,2026-05-07T05:32:01+00:00
134649,13,2223016,2017-07-20,TN: 1999 Château Rayas Châteauneuf-du-Pape Reserve,WINE TALK,,31,https://www.wineberserkers.com/t/tn-1999-chateau-rayas-chateauneuf-du-pape-reserve/134649/13,2026-05-07T05:32:01+00:00
113769,18,2223994,2017-07-21,"TN:  99 Damoy Cdb, 11 Colin-Morey BBM",WINE TALK,,49,https://www.wineberserkers.com/t/tn-99-damoy-cdb-11-colin-morey-bbm/113769/18,2026-05-07T05:32:01+00:00
134735,5,2224466,2017-07-22,The myth of travel shock,WINE TALK,,72,https://www.wineberserkers.com/t/the-myth-of-travel-shock/134735/5,2026-05-07T05:32:01+00:00
134767,4,2225191,2017-07-24,1981 Bordeaux and an old Rosè,WINE TALK,,53,https://www.wineberserkers.com/t/1981-bordeaux-and-an-old-rose/134767/4,2026-05-07T05:32:01+00:00
134777,17,2225638,2017-07-24,What bottle of wine would you bring?,WINE TALK,,31,https://www.wineberserkers.com/t/what-bottle-of-wine-would-you-bring/134777/17,2026-05-07T05:32:01+00:00
134766,4,2226240,2017-07-25,So very fresh in the nose!,WINE TALK,,21,https://www.wineberserkers.com/t/so-very-fresh-in-the-nose/134766/4,2026-05-07T05:32:01+00:00
50478,3,2226554,2017-07-25,"TN: 1995 Domaine Philippe Naddef Fixin (France, Burgundy, Côte de Nuits, Fixin)",WINE TALK,,29,https://www.wineberserkers.com/t/tn-1995-domaine-philippe-naddef-fixin-france-burgundy-cote-de-nuits-fixin/50478/3,2026-05-07T05:32:01+00:00
134806,8,2226734,2017-07-26,My personal best BDX night.... ever!,WINE TALK,,66,https://www.wineberserkers.com/t/my-personal-best-bdx-night-ever/134806/8,2026-05-07T05:32:01+00:00
134931,12,2229729,2017-07-31,Let´s talk VOLNAY,WINE TALK,,295,https://www.wineberserkers.com/t/let-s-talk-volnay/134931/12,2026-05-07T05:32:01+00:00
134931,15,2229776,2017-07-31,Let´s talk VOLNAY,WINE TALK,,112,https://www.wineberserkers.com/t/let-s-talk-volnay/134931/15,2026-05-07T05:32:01+00:00
134931,24,2230046,2017-07-31,Let´s talk VOLNAY,WINE TALK,,14,https://www.wineberserkers.com/t/let-s-talk-volnay/134931/24,2026-05-07T05:32:01+00:00
134931,31,2230371,2017-08-01,Let´s talk VOLNAY,WINE TALK,,114,https://www.wineberserkers.com/t/let-s-talk-volnay/134931/31,2026-05-07T05:32:01+00:00
134952,13,2230321,2017-08-01,Winemakers who don't like the style of wine they make?,WINE TALK,,51,https://www.wineberserkers.com/t/winemakers-who-dont-like-the-style-of-wine-they-make/134952/13,2026-05-07T05:32:01+00:00
134931,36,2231018,2017-08-02,Let´s talk VOLNAY,WINE TALK,,26,https://www.wineberserkers.com/t/let-s-talk-volnay/134931/36,2026-05-07T05:32:01+00:00
134931,38,2231044,2017-08-02,Let´s talk VOLNAY,WINE TALK,,7,https://www.wineberserkers.com/t/let-s-talk-volnay/134931/38,2026-05-07T05:32:01+00:00
134931,55,2232577,2017-08-04,Let´s talk VOLNAY,WINE TALK,,30,https://www.wineberserkers.com/t/let-s-talk-volnay/134931/55,2026-05-07T05:32:01+00:00
135249,7,2236468,2017-08-10,1985 Leflaive & stunning La Chapelle,WINE TALK,,11,https://www.wineberserkers.com/t/1985-leflaive-stunning-la-chapelle/135249/7,2026-05-07T05:32:01+00:00
135180,6,2237866,2017-08-12,TN: 2013 Chappellet Cabernet Sauvignon,WINE TALK,,17,https://www.wineberserkers.com/t/tn-2013-chappellet-cabernet-sauvignon/135180/6,2026-05-07T05:32:01+00:00
135273,2,2237847,2017-08-12,2014 Ridge Chardonnay Monte Bello,WINE TALK,,238,https://www.wineberserkers.com/t/2014-ridge-chardonnay-monte-bello/135273/2,2026-05-07T05:32:01+00:00
135306,3,2237849,2017-08-12,1993 Bâtard-Montrachet,WINE TALK,,57,https://www.wineberserkers.com/t/1993-batard-montrachet/135306/3,2026-05-07T05:32:01+00:00
135273,5,2239542,2017-08-15,2014 Ridge Chardonnay Monte Bello,WINE TALK,,152,https://www.wineberserkers.com/t/2014-ridge-chardonnay-monte-bello/135273/5,2026-05-07T05:32:01+00:00
135306,7,2239549,2017-08-15,1993 Bâtard-Montrachet,WINE TALK,,41,https://www.wineberserkers.com/t/1993-batard-montrachet/135306/7,2026-05-07T05:32:01+00:00
135380,6,2239642,2017-08-15,Fontaine-Gagnard & Criots-Bâtard-Montrachet,WINE TALK,,44,https://www.wineberserkers.com/t/fontaine-gagnard-criots-batard-montrachet/135380/6,2026-05-07T05:32:01+00:00
135386,6,2239687,2017-08-15,When to drink 1994 vintage Ports?,WINE TALK,,26,https://www.wineberserkers.com/t/when-to-drink-1994-vintage-ports/135386/6,2026-05-07T05:32:01+00:00
135390,2,2239684,2017-08-15,2011 Raveneau Chablis,WINE TALK,,12,https://www.wineberserkers.com/t/2011-raveneau-chablis/135390/2,2026-05-07T05:32:01+00:00
135617,7,2245592,2017-08-25,A Special from Cecile,WINE TALK,,34,https://www.wineberserkers.com/t/a-special-from-cecile/135617/7,2026-05-07T05:32:01+00:00
135617,14,2245892,2017-08-25,A Special from Cecile,WINE TALK,,26,https://www.wineberserkers.com/t/a-special-from-cecile/135617/14,2026-05-07T05:32:01+00:00
135810,17,2249931,2017-09-01,Neal Martin on Natural Wines,WINE TALK,,139,https://www.wineberserkers.com/t/neal-martin-on-natural-wines/135810/17,2026-05-07T05:32:01+00:00
135762,20,2250514,2017-09-02,First Growth second wines against first wines lesser growths.,WINE TALK,,71,https://www.wineberserkers.com/t/first-growth-second-wines-against-first-wines-lesser-growths/135762/20,2026-05-07T05:32:01+00:00
136026,17,2254683,2017-09-09,Pairing Option with Escargot  [TN: 1993 Breton Bourgueil Les Perrieres],WINE TALK,,17,https://www.wineberserkers.com/t/pairing-option-with-escargot-tn-1993-breton-bourgueil-les-perrieres/136026/17,2026-05-07T05:32:01+00:00
136739,2,2271493,2017-10-05,Is Sylvain Pitiot's book worth the price?,WINE TALK,,19,https://www.wineberserkers.com/t/is-sylvain-pitiots-book-worth-the-price/136739/2,2026-05-07T05:32:01+00:00
136739,4,2271584,2017-10-05,Is Sylvain Pitiot's book worth the price?,WINE TALK,,183,https://www.wineberserkers.com/t/is-sylvain-pitiots-book-worth-the-price/136739/4,2026-05-07T05:32:01+00:00
136803,5,2272827,2017-10-07,101 years of Chateau Figeac,WINE TALK,,19,https://www.wineberserkers.com/t/101-years-of-chateau-figeac/136803/5,2026-05-07T05:32:01+00:00
136551,16,2274820,2017-10-10,TN:  2006 Raveneau Montée de Tonnerre,WINE TALK,,26,https://www.wineberserkers.com/t/tn-2006-raveneau-montee-de-tonnerre/136551/16,2026-05-07T05:32:01+00:00
136945,15,2278363,2017-10-16,Vosne Suchots tasting - insert your own pun,WINE TALK,,37,https://www.wineberserkers.com/t/vosne-suchots-tasting-insert-your-own-pun/136945/15,2026-05-07T05:32:00+00:00
137176,4,2282256,2017-10-22,A night of old burgundy: 1961 - 1997 Leroy,WINE TALK,,79,https://www.wineberserkers.com/t/a-night-of-old-burgundy-1961-1997-leroy/137176/4,2026-05-07T05:32:00+00:00
